"id","loan_amnt_USD","funded_amnt_USD","int_rate","installment_USD","total_pymnt_USD","issue_date","loan_status","term_months","sub_grade","state_address","verification_status"
41388963,19750,19750,0.2049,528.66,5241.64,"2","1","60","E4","2","0"
55492692,14425,14425,0.2299,406.57,2014.43,"7","1","60","F2","2","1"
68476510,10000,10000,0.166172947947948,308.73,0,"12","1","36","A3","4","0"
42284378,28000,28000,0.166172947947948,608.65,5443.66,"4","1","60","B4","2","1"
48734318,28000,28000,0.166172947947948,876,6119.73,"5","1","36","A5","4","1"
45644824,24000,24000,0.1333,550.14,4933.49,"4","1","60","C3","1","1"
66240723,10000,10000,0.1367,230.98,223.39,"12","1","60","C4","4","1"
55900686,28000,28000,0.166172947947948,903.35,4501.21,"7","1","36","B3","0","0"
65771257,24000,24000,0.1699,596.34,573.69,"12","1","60","D5","1","0"
66097130,24000,1000,0.1318,810.74,0,"12","1","36","C3","2","1"
54403914,12275,12275,0.2199,440.922179176755,2018.76,"7","1","60","F1","4","1"
50163433,15000,15000,0.1399,348.95,2430.99,"5","1","60","C4","2","1"
61489637,20000,20000,0.1399,465.27,1380.27,"10","1","60","C4","3","0"
61469265,14275,14275,0.1699,440.922179176755,1513.17,"10","1","36","D3","1","1"
43287925,20000,20000,0.166172947947948,614.62,5516.74,"3","1","36","A3","3","1"
39048278,15000,15000,0.1854,385.33,4223.18,"1","1","60","E1","2","1"
60835306,35000,35000,0.166172947947948,1129.19,3339.01,"10","1","36","B3","3","1"
61450550,8000,8000,0.1333,270.83,3143.85094094105,"10","1","36","C3","1","1"
48624248,7500,7500,0.166172947947948,234.65,1870.62,"5","1","36","A5","3","1"
60486358,24000,24000,0.166172947947948,440.922179176755,2312.89,"9","1","36","B2","4","1"
41093812,28000,28000,0.166172947947948,863.54,8613.87,"3","1","36","A4","1","1"
60761985,21000,21000,0.166172947947948,474.49,1408.67,"9","1","60","C2","1","0"
56572390,15000,15000,0.1561,440.922179176755,2609.39,"8","1","36","D1","1","1"
40581365,19000,19000,0.166172947947948,440.922179176755,3631.21,"2","0","36","B2","2","1"
55018233,15273.4631578947,9700,0.1399,331.48,1642.32,"7","1","36","C4","2","1"
41419311,20000,20000,0.166172947947948,659.81,6572.48,"2","1","36","B5","1","1"
44389361,22525,22525,0.166172947947948,737.34,6622.31,"4","1","60","B4","3","1"
47747525,11000,11000,0.166172947947948,440.922179176755,2700.32,"5","1","36","A3","2","0"
52516546,10000,10000,0.1655,246.12,1531.19,"7","1","60","D2","2","1"
48675852,2900,2900,0.1333,98.18,781.14,"5","1","36","C3","3","0"
65807338,8800,8800,0.166172947947948,265.02,262.42,"11","1","36","A1","0","1"
46753470,20000,20000,0.1333,458.45,21333.16,"4","1","60","C5","1","1"
56078896,12950,12950,0.1825,469.8,13795.49,"7","1","36","E1","3","1"
61423250,22000,22000,0.166172947947948,709.78,2098.82,"10","1","36","B3","1","1"
53272250,25000,25000,0.166172947947948,770.68,4595.85,"7","1","36","A3","4","1"
55847904,19050,1000,0.1465,449.71,2233.05,"7","1","60","C5","2","0"
40736267,6000,6000,0.1655,212.58,1284.96,"2","0","36","D2","1","1"
38626776,15273.4631578947,10000,0.1366,340.13,3062.81,"1","1","36","C3","4","1"
40919927,18425,18425,0.1825,668.43,6646.94,"2","1","36","E1","3","1"
49137225,29850,29850,0.1825,440.922179176755,6035.95,"5","1","60","E1","4","1"
57558182,12000,1000,0.1399,279.16,2967.31,"8","1","60","C4","4","0"
38414664,6000,6000,0.166172947947948,202.14,3143.85094094105,"1","1","36","C2","3","1"
62744148,11100,11100,0.166172947947948,358.12,1068.2,"10","1","36","B3","1","0"
56009320,10000,10000,0.166172947947948,314.2,1876.11,"7","1","36","B1","4","0"
40694656,15600,15600,0.166172947947948,474.09,5209.85,"2","1","36","A1","1","0"
38434390,6000,6000,0.166172947947948,199.26,3143.85094094105,"1","1","36","B5","2","0"
67798116,5000,5000,0.1318,168.91,0,"12","1","36","C3","4","1"
41039600,35000,35000,0.1333,802.29,8760.39,"2","1","60","C3","4","1"
48140654,15273.4631578947,28000,0.166172947947948,856.78,5987.52,"5","1","36","A2","4","1"
48202588,15000,15000,0.166172947947948,494.86,3949.27,"5","1","36","B5","2","0"
49703743,20000,20000,0.166172947947948,619.93,4323.38,"5","1","36","A4","2","1"
39459745,20000,20000,0.166172947947948,658.95,7223.03,"1","1","36","B4","0","1"
40982413,10000,10000,0.166172947947948,333.53,3321.64,"2","1","36","C1","3","0"
51837965,10000,10000,0.166172947947948,322.63,2252.86,"6","0","36","B3","2","0"
38474546,23275,1000,0.1366,537.48,6414.43,"1","1","60","C3","4","1"
43245984,13000,1000,0.166172947947948,419.42,3760.35,"3","1","36","B3","4","0"
61461883,10000,1000,0.1825,255.3,755.76,"10","1","60","E1","2","1"
65632677,9000,9000,0.166172947947948,290.37,280.38,"11","0","36","B3","2","1"
53534230,17000,17000,0.1786,613.4,3731,"7","1","36","D5","4","1"
63509948,15273.4631578947,13125,0.1465,452.74,884.12,"10","1","36","C5","4","1"
43471265,10000,10000,0.166172947947948,333.53,3143.85094094105,"4","1","36","C1","2","0"
63528532,24000,24000,0.166172947947948,612.06,1199.85,"11","1","60","E1","3","0"
67386851,15273.4631578947,24000,0.166172947947948,781.65,0,"12","1","36","B4","1","1"
52026898,35000,1000,0.166172947947948,1115.77,7774.73,"6","1","36","B2","2","1"
45474327,18500,18500,0.166172947947948,610.33,4870.79,"4","1","36","B5","4","0"
44855310,30000,30000,0.1399,697.9,6257.78,"4","1","60","C4","4","1"
59290374,8000,8000,0.1465,275.96,8254.77,"9","1","36","C5","1","1"
44142854,23925,23925,0.1655,588.83,5277.47,"4","1","60","D2","3","1"
62984558,20000,20000,0.2099,540.96,1599.56,"10","1","60","E5","2","0"
59925199,14400,14400,0.1919,375.06,3143.85094094105,"9","1","60","E3","2","1"
48986442,5000,5000,0.166172947947948,154.14,1090.46,"5","0","36","A3","4","1"
68414759,12000,12000,0.166172947947948,440.922179176755,0,"12","1","36","A1","4","0"
67257328,18000,18000,0.166172947947948,542.07,3143.85094094105,"12","1","36","A1","3","1"
63420053,26450,26450,0.166172947947948,819.85,1629.03,"11","1","36","A4","4","1"
61523402,2000,2000,0.1699,71.3,197.84,"10","1","36","D3","4","1"
63877905,25000,25000,0.166172947947948,752.87,1490.96,"11","1","60","A1","2","0"
44026577,20000,20000,0.2167,548.64,6413.68,"4","1","60","E5","2","1"
47531146,4800,4800,0.1399,164.03,1308.51,"5","1","36","C4","3","1"
65635574,15000,15000,0.166172947947948,502.46,491.97,"12","1","60","C2","2","1"
63495468,20000,20000,0.166172947947948,619.93,1223.73,"10","1","36","A4","0","0"
44494132,12000,12000,0.1699,427.78,3827.37,"4","1","36","D3","1","1"
43915615,20000,20000,0.166172947947948,628.39,5646.42,"4","1","36","B1","4","1"
43034617,17975,17975,0.1561,628.5,6897.91,"3","1","36","D1","1","0"
39762179,10000,10000,0.166172947947948,307.31,3065.68,"3","1","36","A3","1","0"
56924684,27000,27000,0.1825,440.922179176755,3391.75,"7","1","60","E1","4","1"
65284242,25000,25000,0.166172947947948,837.43,802.46,"12","1","36","C2","4","1"
47048644,24000,24000,0.1757,603.85,4912.79,"5","1","60","D4","4","1"
38312255,12675,12675,0.166172947947948,278.38,3324.45,"1","1","60","B4","3","1"
55697509,35000,35000,0.1999,927.1,4635.11,"7","1","60","E4","1","1"
46958230,22000,22000,0.166172947947948,673.18,5377.63,"5","1","36","A2","1","1"
54304996,18000,18000,0.166172947947948,403.05,2406.01,"7","1","60","C1","2","0"
63958523,8000,8000,0.166172947947948,265.91,537.17,"11","1","36","C1","4","1"
56142066,7000,7000,0.1699,249.54,3221.26,"8","1","36","D3","0","1"
46418493,16000,16000,0.166172947947948,493.45,3941.45,"4","1","36","A4","4","1"
61371353,7800,7800,0.166172947947948,261.65,779.45,"10","1","36","C2","3","0"
46684864,21000,21000,0.166172947947948,470.22,3733.08,"4","1","60","C1","2","1"
44330199,5000,1000,0.166172947947948,154.21,1236.56,"4","1","36","A4","2","1"
51007507,8275,8275,0.166172947947948,273,1905.7,"6","1","36","B5","4","0"
65018933,24000,1000,0.1367,554.35,0,"11","1","60","C4","2","1"
60376470,13000,13000,0.1786,469.07,1850.48,"9","1","36","D5","3","0"
63569983,4250,4250,0.1699,151.51,3143.85094094105,"11","1","36","D3","3","1"
66413538,10000,1000,0.1318,228.46,221.14,"12","1","60","C3","1","0"
44503163,8400,8400,0.1399,287.06,3143.85094094105,"4","1","36","C4","4","1"
55340471,20000,20000,0.166172947947948,440.16,2187.99,"7","1","60","B5","3","0"
50415761,28000,28000,0.1561,675.12,4677.28,"6","1","60","D1","2","1"
46154331,11000,11000,0.1757,395.31,3143.85094094105,"4","1","36","D4","3","1"
56028739,15273.4631578947,6000,0.166172947947948,187.72,935.97,"7","1","36","A5","4","1"
50575232,8000,8000,0.166172947947948,246.62,1720.22,"5","1","36","A3","2","0"
61662140,16000,16000,0.1561,385.79,3143.85094094105,"10","1","60","D1","2","1"
61482917,10150,10150,0.1919,264.36,766.03,"10","1","60","E3","4","1"
54334558,12000,12000,0.166172947947948,250.1,1488.37,"7","1","60","B2","1","0"
39751412,35000,35000,0.166172947947948,768.69,8411.1,"1","1","60","B4","2","1"
54544101,14950,14950,0.1757,376.15,1851.56,"7","1","60","D4","2","1"
41520396,13000,13000,0.166172947947948,400.93,13507.76,"2","1","36","A4","1","1"
38417249,8000,8000,0.166172947947948,440.922179176755,2919.2,"1","1","36","A1","4","0"
46215097,15273.4631578947,15000,0.1399,512.6,4089.14,"4","1","36","C4","4","1"
58110931,13000,1000,0.166172947947948,428.88,2127.75,"8","1","36","B5","1","0"
37671458,35000,35000,0.166172947947948,1088.56,13033.59,"1","1","36","A4","4","1"
62033308,20000,20000,0.166172947947948,637.58,1264.97,"10","1","36","B2","2","1"
57216401,12000,12000,0.1655,295.34,1487.73,"8","1","60","D2","2","1"
60587015,13000,1000,0.1655,319.95,1255.89,"9","1","60","D2","2","0"
43095260,5500,5500,0.166172947947948,184.5,1841.12,"3","1","36","C2","1","0"
48554134,13000,13000,0.1333,298,2374.37,"5","0","60","C3","3","1"
44975285,30000,1000,0.1333,687.68,6166.9,"4","1","60","C3","4","1"
55250594,14400,14400,0.166172947947948,440.922179176755,1602.37,"8","1","60","C1","4","1"
46125085,35000,35000,0.166172947947948,1115.77,10006.27,"4","1","36","B5","2","1"
53282222,1000,1000,0.1699,35.65,247.66,"6","1","36","D3","3","0"
45415053,6000,6000,0.166172947947948,201.27,1822,"4","1","36","C2","1","1"
47310365,9450,9450,0.166172947947948,315.19,2515.07,"5","1","36","C1","3","1"
62714638,5600,5600,0.1399,191.37,378.39,"10","1","36","C4","1","1"
38557516,25000,25000,0.166172947947948,537.23,6417.62,"1","1","60","B3","4","1"
59433199,15273.4631578947,7175,0.1757,257.85,1017.39,"9","1","36","D4","2","1"
40421263,15000,15000,0.166172947947948,487.47,3143.85094094105,"2","1","36","B3","1","1"
61372307,12000,12000,0.166172947947948,268.7,797.91,"10","0","60","C1","2","1"
66633104,11200,11200,0.166172947947948,252.49,236.82,"12","1","60","C2","0","1"
46928169,20000,20000,0.166172947947948,416.82,3324.37,"5","1","60","B2","3","1"
58603121,20000,20000,0.1399,465.27,1829.99,"8","1","60","C4","2","0"
56039904,9000,9000,0.1333,304.68,1510.07,"7","1","36","C5","2","0"
56502115,13200,13200,0.166172947947948,266.96,1329.01,"8","1","60","A5","3","0"
46116603,15175,15175,0.1952,398.01,3549.18,"4","1","60","E3","2","1"
56020618,10000,10000,0.166172947947948,301.15,1502.79,"8","1","36","A1","3","0"
41119450,25325,25325,0.1561,610.62,6694.86,"2","1","60","D1","2","1"
42435052,4350,4350,0.2167,165.39,1648.66,"3","1","36","E5","2","0"
46477259,7200,7200,0.166172947947948,235.69,3143.85094094105,"5","1","36","B4","2","1"
59603012,12000,12000,0.166172947947948,275.07,1091.39,"9","1","60","C3","3","1"
38465473,5000,5000,0.166172947947948,162.49,1294.09,"1","0","36","B3","2","1"
44776253,18400,18400,0.2167,440.922179176755,4355.81,"4","1","60","E5","2","1"
56874850,9000,9000,0.166172947947948,281.58,1400.01,"8","1","36","A5","2","1"
61482013,10000,10000,0.1333,338.54,1000.81,"10","1","36","C3","4","1"
67135367,12000,12000,0.1448,282.22,272.57,"12","1","60","C5","1","0"
63434584,30450,30450,0.166172947947948,688.01,1333.09,"10","1","60","C2","4","1"
66521880,12000,12000,0.166172947947948,382.55,12100.51,"12","1","36","B2","2","1"
48030854,3600,3600,0.1757,129.38,3853.3,"5","0","36","D5","2","0"
50567142,19725,19725,0.1855,506.81,3527.34,"6","1","60","E2","1","0"
51318159,10000,10000,0.1333,338.54,2354.97,"6","1","36","C3","3","0"
40796669,35000,35000,0.1786,886.11,8826.37,"2","1","60","D5","4","1"
51126323,2400,2400,0.1699,85.56,611.65,"6","1","36","D3","2","0"
67978190,11000,11000,0.166172947947948,346.64,3143.85094094105,"12","1","36","B1","1","1"
43115621,3500,3500,0.166172947947948,114.57,1028.99,"4","1","60","B4","1","1"
67829979,10000,10000,0.1318,337.81,0,"12","1","36","C3","1","1"
65170962,10000,10000,0.166172947947948,301.15,599.34,"11","1","36","A1","2","1"
51978437,35000,35000,0.166172947947948,1115.77,9792.56,"6","1","36","B2","1","0"
60497132,20000,20000,0.166172947947948,610.62,2428.61,"9","1","36","A5","4","0"
38465877,30000,30000,0.1786,759.52,9054.71,"1","1","60","D5","2","0"
46557022,10000,10000,0.166172947947948,335.45,2676.55,"4","1","36","C2","1","0"
67135325,35000,35000,0.166172947947948,1125.42,0,"12","1","36","B3","4","1"
61463175,3000,3000,0.166172947947948,100.64,299.8,"10","1","36","C2","3","0"
62275925,6500,6500,0.166172947947948,209.71,621.91,"10","1","36","B3","1","0"
49237371,12000,1000,0.166172947947948,387.15,3090.54,"5","1","36","B3","2","0"
61863252,12000,12000,0.166172947947948,395.89,1179.98,"10","1","36","B5","2","0"
51968016,16000,16000,0.166172947947948,500.58,2996.47,"7","1","36","A5","1","0"
55210636,25000,25000,0.166172947947948,440.922179176755,2592.41,"7","1","60","B2","4","1"
47757212,23375,23375,0.2167,641.22,5073.48,"5","1","60","E5","1","1"
42874932,4000,4000,0.1465,137.98,1376.54,"3","1","36","C5","2","0"
51826354,5000,5000,0.1699,178.24,703.52,"6","1","60","D3","2","1"
58623132,8675,8675,0.166172947947948,289.34,1151.44,"9","1","36","C1","2","1"
60784249,14000,14000,0.1699,499.07,1470.78,"10","1","36","D3","1","1"
52057075,6000,6000,0.166172947947948,197.95,1381.81,"6","1","36","B5","1","1"
48574553,27000,27000,0.1655,664.51,4626.75,"6","1","60","D2","2","1"
43560085,15200,15200,0.1465,358.83,3563.56,"3","1","60","C5","3","0"
60556981,3000,3000,0.166172947947948,92.49,367.66,"9","1","36","A3","3","1"
39651183,15000,15000,0.1559,524.33,11770.23,"1","1","36","D1","2","1"
54207769,14400,14400,0.1333,487.49,3143.85094094105,"7","1","36","C3","3","0"
58772284,13200,13200,0.166172947947948,266.96,1021.55,"9","1","60","A5","4","0"
66632468,4200,4200,0.166172947947948,140.69,134.81,"12","1","36","C2","4","1"
68564227,15273.4631578947,5000,0.166172947947948,154.37,0,"12","1","36","A3","4","0"
55121189,11275,11275,0.1399,385.3,1971.71,"7","1","36","C4","3","0"
58523123,10500,10500,0.1919,273.48,10839.4,"8","1","60","E3","2","1"
44075413,4800,4800,0.1465,165.58,1486.31,"3","1","36","C5","0","0"
59551879,28775,28775,0.166172947947948,625.5,2466.86,"9","1","60","B4","4","1"
40959416,15000,15000,0.166172947947948,469.29,5113.77,"2","1","36","A5","0","0"
65703851,7000,7000,0.1699,249.54,233.48,"11","1","36","D3","4","1"
60951212,5000,5000,0.166172947947948,166.77,496.9,"9","1","36","C1","1","1"
46586940,12000,12000,0.166172947947948,387.15,3090.54,"4","1","36","B3","1","0"
62419532,5000,5000,0.166172947947948,163.67,484.9,"10","0","36","B4","4","1"
41069800,20000,20000,0.166172947947948,440.922179176755,6248.43,"3","1","36","A5","1","1"
61468186,10000,1000,0.166172947947948,308.27,920.98,"10","1","36","A3","4","1"
49026159,5000,5000,0.166172947947948,153.66,1079.26,"5","1","36","A3","4","0"
63220868,23100,23100,0.1699,573.98,1126.16,"11","1","60","D3","0","1"
44279548,12000,12000,0.166172947947948,375.43,12663.33,"4","1","36","A5","1","1"
47887281,15000,15000,0.166172947947948,469.29,3747.74,"5","1","36","A5","1","1"
58973453,28000,28000,0.166172947947948,594.78,2348.04,"8","1","60","B3","2","0"
63459564,7650,7650,0.1465,263.89,555.79,"11","1","36","C5","4","1"
46600904,3000,3000,0.166172947947948,102.52,817.83,"4","1","36","C4","3","0"
60950387,26425,26425,0.166172947947948,819.08,2435.92,"10","1","36","A4","4","0"
51996464,35000,35000,0.1333,1184.86,7083.24,"6","1","36","C3","2","1"
43024296,13375,13375,0.1655,329.18,13534.87,"3","1","60","D2","3","0"
38474257,4000,4000,0.1431,137.32,1641.48,"1","1","36","C4","1","0"
52036288,7500,7500,0.166172947947948,232.48,1628.87,"6","1","36","A4","2","1"
46663150,35000,35000,0.1399,1196.05,9541.2,"4","1","36","C4","1","1"
55583862,8400,8400,0.166172947947948,281.78,1402.98,"7","1","36","C2","1","1"
54057196,21600,21600,0.166172947947948,450.17,22381.33981,"7","1","60","B2","1","1"
61338922,22400,22400,0.1399,521.1,1024.79,"10","0","60","C4","2","1"
55921168,10000,1000,0.166172947947948,333.53,1327.29,"8","1","36","C1","4","1"
52038713,15273.4631578947,10000,0.166172947947948,318.79,1902.55,"7","1","36","B2","1","1"
65128315,11200,11200,0.166172947947948,366.63,719.58,"11","1","36","B4","1","1"
66055042,4000,4000,0.166172947947948,122.13,117.27,"12","0","36","A2","2","1"
65722435,10000,10000,0.166172947947948,318.79,306.05,"11","1","36","B2","3","1"
60761886,20000,1000,0.1333,677.07,2001.59,"10","1","36","C3","3","1"
58973372,7200,7200,0.166172947947948,241.53,955.97,"8","1","36","C2","0","0"
54098173,21000,21000,0.166172947947948,456.49,2359.38,"7","1","60","B4","4","1"
52128207,24225,24225,0.1919,630.95,4365,"6","1","60","E3","0","1"
55452674,8500,8500,0.166172947947948,283.51,1494.2,"7","1","36","C1","1","0"
43125147,14400,1000,0.166172947947948,475.06,4672.2,"3","1","36","B5","2","1"
55544662,28000,28000,0.166172947947948,616.22,3063.16,"7","1","60","B5","2","1"
60215324,5000,5000,0.166172947947948,152.66,5047.21,"9","1","36","A2","0","0"
66481318,19200,19200,0.1367,443.48,428.9,"12","1","60","C4","0","1"
65916338,15273.4631578947,20400,0.1448,479.77,446.95,"12","1","60","C5","3","1"
61370628,24000,24000,0.1399,558.32,1702.94,"10","1","60","C4","2","1"
67968553,12000,12000,0.166172947947948,366.37,3143.85094094105,"12","1","36","A2","3","1"
65632714,22800,22800,0.1849,585.07,538.23,"11","1","60","E2","3","1"
40531065,4800,4800,0.166172947947948,161.71,5297.96,"2","1","36","C2","2","0"
60406830,12000,12000,0.1825,306.36,906.91,"9","1","60","E1","2","1"
61432891,23000,23000,0.166172947947948,742.04,2238.88,"10","1","36","B5","4","1"
37841440,25000,25000,0.166172947947948,812.45,8922.38,"1","1","36","B3","2","1"
63356854,17775,17775,0.1333,407.45,827.59,"10","1","60","C3","2","0"
58664442,15000,15000,0.166172947947948,500.3,1990.96,"9","1","36","C1","3","0"
62013107,7200,7200,0.166172947947948,223.18,424.57,"11","1","36","A4","1","1"
66523395,10000,10000,0.166172947947948,305.31,301.84,"12","1","36","A2","4","0"
44806527,17100,17100,0.1465,440.922179176755,17150.8,"4","1","36","C5","2","1"
39269427,15273.4631578947,35000,0.166172947947948,785.48,9365.53,"1","1","60","C1","3","1"
60316834,15273.4631578947,6650,0.166172947947948,203.03,807.51,"9","1","36","A2","1","0"
65614791,10000,10000,0.166172947947948,318.79,3143.85094094105,"11","1","36","B2","4","1"
62246459,30000,30000,0.1399,697.9,2058.72,"10","1","60","C4","2","1"
53392801,12000,12000,0.166172947947948,377.04,2272.34,"6","1","60","B1","1","1"
55110191,13000,13000,0.1399,444.25,2645.29,"7","1","36","C4","3","1"
48866434,3000,1000,0.166172947947948,100.64,296.63,"5","0","36","C2","4","0"
54335035,11000,11000,0.166172947947948,360.08,2153.76,"7","1","36","B4","1","0"
49904308,15273.4631578947,15000,0.166172947947948,491.01,3414.17,"5","1","36","B4","1","1"
46651163,7000,7000,0.1952,258.44,2059.93,"5","1","36","E3","2","1"
